50.000000,0.065000
47.500000,0.570000
45.000000,1.040000
40.000000,1.875000
35.000000,2.590000
30.000000,3.180000
25.000000,3.620000
20.000000,3.900000
15.000000,3.940000
12.500000,3.835000
10.000000,3.630000
7.500000,3.305000
5.000000,2.815000
3.750000,2.480000
2.500000,2.065000
1.250000,1.495000
0.625000,1.075000
0.000000,0.000000
0.625000,-0.825000
1.250000,-1.135000
2.500000,-1.505000
3.750000,-1.730000
5.000000,-1.875000
7.500000,-2.050000
10.000000,-2.115000
12.500000,-2.110000
15.000000,-2.060000
20.000000,-1.900000
25.000000,-1.670000
30.000000,-1.380000
35.000000,-1.070000
40.000000,-0.750000
45.000000,-0.410000
47.500000,-0.240000
50.000000,-0.065000
